newname,Unnamed: 0,0,1,2,3,4
康小厨海鲜水饺,1,康小厨海鲜水饺,山东省,青岛市,胶州市,阜安街道钱市街1号
非尝想吃海鲜小厨房,2,非尝想吃海鲜小厨房,山东省,青岛市,李沧区,永安路28号戌
华宫鼎盛,0,青岛华宫鼎盛餐饮管理有限公司,山东省,青岛市,崂山区,劲松五路111号附近
安帮,0,青岛安帮餐饮管理有限公司,山东省,青岛市,城阳区,夏庄街道景安路中端
美洁,1,青岛美洁餐饮管理有限公司,山东省,青岛市,黄岛区,琅琊台南路鲁宝精密工业有限公司向东30米
中泰,2,青岛中泰餐饮管理有限公司,山东省,青岛市,黄岛区,临港路1718号附近
浩世,3,浩世(青岛)餐饮管理有限公司,山东省,青岛市,市南区,漳州一路与闽江二路交叉口南50米
多鲜乐,4,多鲜乐(青岛)餐饮管理有限公司,山东省,青岛市,市南区,东海西路17号海信大厦1217室
腾程伟业,5,青岛腾程伟业餐饮管理有限公司,山东省,青岛市,城阳区,中城路612号农业大学老西门(速八酒店)对面腾程伟业一楼
创业帮,6,青岛创业帮餐饮管理有限公司,山东省,青岛市,城阳区,瑞阳路东50米
高和,7,青岛高和餐饮管理有限公司,山东省,青岛市,平度市,阳光大道北50米
金谷,8,青岛金谷餐饮管理有限公司,山东省,青岛市,平度市,杭州路11-1号附近
新宇,9,青岛新宇餐饮管理有限公司,山东省,青岛市,胶州市,爱民街与珠州路交叉口东50米
鑫丰,10,青岛鑫丰餐饮管理有限公司,山东省,青岛市,黄岛区,中心大街与福余街交叉口东50米
张宏,11,青岛张宏餐饮管理有限公司,山东省,青岛市,市北区,重庆南路264号小水清沟5号楼1单元101户
优格,12,青岛优格餐饮管理有限公司,山东省,青岛市,市南区,山东路10号今日商务楼丙区216室
腾飞,13,青岛腾飞餐饮管理有限公司,山东省,青岛市,黄岛区,紫金山支路19号附近
诚旭,14,青岛诚旭餐饮管理有限公司,山东省,青岛市,黄岛区,唐岛湾步行街2层附近
万鑫,15,青岛万鑫餐饮管理有限公司,山东省,青岛市,黄岛区,琅琊台路257-1号
千忆,16,青岛千忆餐饮管理有限公司,山东省,青岛市,市北区,保张路69号B-9号网点
顺康,17,青岛顺康餐饮管理有限公司,山东省,青岛市,黄岛区,千山南路东50米
逸航,18,青岛逸航餐饮管理有限公司,山东省,青岛市,李沧区,夏庄路7号附近
康信,19,青岛康信餐饮管理有限公司,山东省,青岛市,黄岛区,昆仑山路与黄海路交叉口东南100米
恒康,20,青岛恒康餐饮管理有限公司,山东省,青岛市,黄岛区,前湾港路402号
未来健康,21,青岛未来健康餐饮管理有限公司,山东省,青岛市,黄岛区,临海路附近
鹏发源,22,青岛鹏发源餐饮管理有限公司,山东省,青岛市,黄岛区,东岳东路西100米
朴大人,23,青岛朴大人餐饮管理有限公司,山东省,青岛市,城阳区,青威路49号世韩俱乐部院内
思必得,24,青岛思必得餐饮管理有限公司,山东省,青岛市,黄岛区,经济技术开发区井冈山路660号紫锦广场713室
牧海人家,0,牧海人家,山东省,青岛市,市南区,隆德路1号
安帮,0,青岛安帮餐饮管理有限公司,山东省,青岛市,城阳区,夏庄街道景安路中端
美洁,1,青岛美洁餐饮管理有限公司,山东省,青岛市,黄岛区,琅琊台南路鲁宝精密工业有限公司向东30米
浩世,2,浩世(青岛)餐饮管理有限公司,山东省,青岛市,市南区,漳州一路与闽江二路交叉口南50米
多鲜乐,3,多鲜乐(青岛)餐饮管理有限公司,山东省,青岛市,市南区,东海西路17号海信大厦1217室
中泰,4,青岛中泰餐饮管理有限公司,山东省,青岛市,黄岛区,临港路1718号附近
创业帮,5,青岛创业帮餐饮管理有限公司,山东省,青岛市,城阳区,瑞阳路东50米
高和,6,青岛高和餐饮管理有限公司,山东省,青岛市,平度市,阳光大道北50米
金谷,7,青岛金谷餐饮管理有限公司,山东省,青岛市,平度市,杭州路11-1号附近
新宇,8,青岛新宇餐饮管理有限公司,山东省,青岛市,胶州市,爱民街与珠州路交叉口东50米
鑫丰,9,青岛鑫丰餐饮管理有限公司,山东省,青岛市,黄岛区,中心大街与福余街交叉口东50米
张宏,10,青岛张宏餐饮管理有限公司,山东省,青岛市,市北区,重庆南路264号小水清沟5号楼1单元101户
优格,11,青岛优格餐饮管理有限公司,山东省,青岛市,市南区,山东路10号今日商务楼丙区216室
腾飞,12,青岛腾飞餐饮管理有限公司,山东省,青岛市,黄岛区,紫金山支路19号附近
诚旭,13,青岛诚旭餐饮管理有限公司,山东省,青岛市,黄岛区,唐岛湾步行街2层附近
万鑫,14,青岛万鑫餐饮管理有限公司,山东省,青岛市,黄岛区,琅琊台路257-1号
千忆,15,青岛千忆餐饮管理有限公司,山东省,青岛市,市北区,保张路69号B-9号网点
顺康,16,青岛顺康餐饮管理有限公司,山东省,青岛市,黄岛区,千山南路东50米
逸航,17,青岛逸航餐饮管理有限公司,山东省,青岛市,李沧区,夏庄路7号附近
康信,18,青岛康信餐饮管理有限公司,山东省,青岛市,黄岛区,昆仑山路与黄海路交叉口东南100米
恒康,19,青岛恒康餐饮管理有限公司,山东省,青岛市,黄岛区,前湾港路402号
未来健康,20,青岛未来健康餐饮管理有限公司,山东省,青岛市,黄岛区,临海路附近
湾仔尚品,21,青岛湾仔尚品餐饮管理有限责任公司,山东省,青岛市,城阳区,兴阳路与安顺北路交叉口东南100米
恒泰,22,青岛恒泰餐饮管理公司,山东省,青岛市,市北区,嘉定路17-2号市政写字楼2层
绿禾,23,青岛绿禾餐饮管理公司,山东省,青岛市,李沧区,浏阳路2甲-8号附近
高铁,24,青岛高铁餐饮管理公司,山东省,青岛市,市南区,泰安路16号
周记粤港茶餐厅燕儿岛路店,0,周记粤港茶餐厅(燕儿岛路店),山东省,青岛市,市南区,燕儿岛路15号1层
路,0,青岛路,山东省,青岛市,市南区,市南区
路,1,青岛路,山东省,青岛市,平度市,平度市
正大204国道辅路,2,青岛正大有限公司(204国道辅路),山东省,青岛市,即墨区,北安街道办事处
站,3,青岛站,山东省,青岛市,市南区,泰安路2号
山东高速发展,4,山东高速青岛发展有限公司,山东省,青岛市,崂山区,苗岭路29号山东高速大厦18/19层
山东烟草物流,5,山东青岛烟草有限公司物流中心,山东省,青岛市,崂山区,株洲路172号
武船重工,6,青岛武船重工有限公司,山东省,青岛市,黄岛区,经济技术开发区漓江东路365号
京信电子,7,青岛京信电子有限公司,山东省,青岛市,黄岛区,辛安南下庄工业园
五菱汽车销售长沙路,8,青岛五菱汽车销售有限公司(长沙路),山东省,青岛市,市北区,长沙路66号
华成汽车,9,青岛华成汽车服务有限公司,山东省,青岛市,崂山区,高科技工业园海尔路138号
一汽解放汽车石泉一路,10,一汽解放青岛汽车有限公司(石泉一路),山东省,青岛市,即墨区,解放大道100号
瑞源汽车销售,11,青岛瑞源汽车销售有限公司,山东省,青岛市,黄岛区,朝阳山路898号
大栏汽车销售,12,青岛大栏汽车销售有限公司,山东省,青岛市,市北区,重庆南路163号
国际机场集团,13,青岛国际机场集团有限公司,山东省,青岛市,城阳区,6号登机口对面二楼
华奥汽车,14,青岛华奥汽车服务有限公司,山东省,青岛市,崂山区,科苑经二路青岛静康医院斜对面
亨氏食品,15,亨氏(青岛)食品有限公司,山东省,青岛市,黄岛区,朝阳山路797号
中国平安人寿保险股份,16,中国平安人寿保险股份有限公司(青岛分公司),山东省,青岛市,市南区,香港中路61号甲远洋大厦B座5层
海信模具,17,海信模具有限公司,山东省,青岛市,城阳区,高新区聚贤桥路17号
外贸城,18,青岛外贸城,山东省,青岛市,市北区,敦化路533号
乔家小院万年泉路店,19,乔家小院(万年泉路店),山东省,青岛市,李沧区,万年泉路(近百通花园)
肯天上海贸易办事处,20,肯天(上海)贸易有限公司青岛办事处,山东省,青岛市,市南区,香港中路36号招银大厦11层
运通驾驶员培训,21,青岛运通驾驶员培训有限公司,山东省,青岛市,市北区,镇平路1号
中国重汽集团重工,22,中国重汽集团青岛重工有限公司,山东省,青岛市,城阳区,高新科技开发区锦荣路369号
天邦汽车销售,23,青岛天邦汽车销售服务有限公司,山东省,青岛市,崂山区,海尔路20号(海尔工业园1号门对面)
耐克森橡胶,24,青岛耐克森橡胶有限公司,山东省,青岛市,莱西市,姜山镇工业园泰光路1号
家家禾禾饺子酒,0,家家禾禾饺子酒,山东省,青岛市,城阳区,文阳路273号2号楼商业1022号
美洁,0,青岛美洁餐饮管理有限公司,山东省,青岛市,黄岛区,琅琊台南路鲁宝精密工业有限公司向东30米
安帮,1,青岛安帮餐饮管理有限公司,山东省,青岛市,城阳区,夏庄街道景安路中端
多鲜乐,2,多鲜乐(青岛)餐饮管理有限公司,山东省,青岛市,市南区,东海西路17号海信大厦1217室
中泰,3,青岛中泰餐饮管理有限公司,山东省,青岛市,黄岛区,临港路1718号附近
创业帮,4,青岛创业帮餐饮管理有限公司,山东省,青岛市,城阳区,瑞阳路东50米
高和,5,青岛高和餐饮管理有限公司,山东省,青岛市,平度市,阳光大道北50米
金谷,6,青岛金谷餐饮管理有限公司,山东省,青岛市,平度市,杭州路11-1号附近
新宇,7,青岛新宇餐饮管理有限公司,山东省,青岛市,胶州市,爱民街与珠州路交叉口东50米
鑫丰,8,青岛鑫丰餐饮管理有限公司,山东省,青岛市,黄岛区,中心大街与福余街交叉口东50米
张宏,9,青岛张宏餐饮管理有限公司,山东省,青岛市,市北区,重庆南路264号小水清沟5号楼1单元101户
湾仔尚品,10,青岛湾仔尚品餐饮管理有限责任公司,山东省,青岛市,城阳区,兴阳路与安顺北路交叉口东南100米
优格,11,青岛优格餐饮管理有限公司,山东省,青岛市,市南区,山东路10号今日商务楼丙区216室
腾飞,12,青岛腾飞餐饮管理有限公司,山东省,青岛市,黄岛区,紫金山支路19号附近
诚旭,13,青岛诚旭餐饮管理有限公司,山东省,青岛市,黄岛区,唐岛湾步行街2层附近
万鑫,14,青岛万鑫餐饮管理有限公司,山东省,青岛市,黄岛区,琅琊台路257-1号
千忆,15,青岛千忆餐饮管理有限公司,山东省,青岛市,市北区,保张路69号B-9号网点
顺康,16,青岛顺康餐饮管理有限公司,山东省,青岛市,黄岛区,千山南路东50米
逸航,17,青岛逸航餐饮管理有限公司,山东省,青岛市,李沧区,夏庄路7号附近
康信,18,青岛康信餐饮管理有限公司,山东省,青岛市,黄岛区,昆仑山路与黄海路交叉口东南100米
恒康,19,青岛恒康餐饮管理有限公司,山东省,青岛市,黄岛区,前湾港路402号
未来健康,20,青岛未来健康餐饮管理有限公司,山东省,青岛市,黄岛区,临海路附近
绿禾,21,青岛绿禾餐饮管理公司,山东省,青岛市,李沧区,浏阳路2甲-8号附近
高铁,22,青岛高铁餐饮管理公司,山东省,青岛市,市南区,泰安路16号
恒泰,23,青岛恒泰餐饮管理公司,山东省,青岛市,市北区,嘉定路17-2号市政写字楼2层
浩世,24,浩世(青岛)餐饮管理有限公司,山东省,青岛市,市南区,漳州一路与闽江二路交叉口南50米
唐巢聚匠,0,青岛唐巢聚匠餐饮管理有限公司,山东省,青岛市,城阳区,白塔路城中城A座
中泰,1,青岛中泰餐饮管理有限公司,山东省,青岛市,黄岛区,临港路1718号附近
安帮,2,青岛安帮餐饮管理有限公司,山东省,青岛市,城阳区,夏庄街道景安路中端
万和春,3,青岛万和春餐饮管理有限公司,山东省,青岛市,市北区,上海路6号戊
尚华食尚,4,青岛尚华食尚餐饮管理有限公司,山东省,青岛市,崂山区,同安路853-6号
有家外卖,5,青岛有家外卖餐饮管理有限公司,山东省,青岛市,崂山区,海尔路182-6号地恩地财富大厦17层
,6,餐饮管理服务有限公司,山东省,青岛市,市南区,瞿塘峡路39号6楼
美洁,7,青岛美洁餐饮管理有限公司,山东省,青岛市,黄岛区,琅琊台南路鲁宝精密工业有限公司向东30米
浩世,8,浩世(青岛)餐饮管理有限公司,山东省,青岛市,市南区,漳州一路与闽江二路交叉口南50米
朴大人,9,青岛朴大人餐饮管理有限公司,山东省,青岛市,城阳区,青威路49号世韩俱乐部院内
多鲜乐,10,多鲜乐(青岛)餐饮管理有限公司,山东省,青岛市,市南区,东海西路17号海信大厦1217室
创业帮,11,青岛创业帮餐饮管理有限公司,山东省,青岛市,城阳区,瑞阳路东50米
优格,12,青岛优格餐饮管理有限公司,山东省,青岛市,市南区,山东路10号今日商务楼丙区216室
腾飞,13,青岛腾飞餐饮管理有限公司,山东省,青岛市,黄岛区,紫金山支路19号附近
高和,14,青岛高和餐饮管理有限公司,山东省,青岛市,平度市,阳光大道北50米
金谷,15,青岛金谷餐饮管理有限公司,山东省,青岛市,平度市,杭州路11-1号附近
新宇,16,青岛新宇餐饮管理有限公司,山东省,青岛市,胶州市,爱民街与珠州路交叉口东50米
千忆,17,青岛千忆餐饮管理有限公司,山东省,青岛市,市北区,保张路69号B-9号网点
鑫丰,18,青岛鑫丰餐饮管理有限公司,山东省,青岛市,黄岛区,中心大街与福余街交叉口东50米
诚旭,19,青岛诚旭餐饮管理有限公司,山东省,青岛市,黄岛区,唐岛湾步行街2层附近
张宏,20,青岛张宏餐饮管理有限公司,山东省,青岛市,市北区,重庆南路264号小水清沟5号楼1单元101户
万鑫,21,青岛万鑫餐饮管理有限公司,山东省,青岛市,黄岛区,琅琊台路257-1号
恒康,22,青岛恒康餐饮管理有限公司,山东省,青岛市,黄岛区,前湾港路402号
康信,23,青岛康信餐饮管理有限公司,山东省,青岛市,黄岛区,昆仑山路与黄海路交叉口东南100米
